"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Clone Metric Rules","Code Style Rules","Cohesion Metric Rules","Complexity Metric Rules","Correctness Rules","Coupling Metric Rules","Design Rules","Design Pattern","Documentation Metric Rules","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Inheritance Metric Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Runtime Rules","Security Code Guideline Rules","Security Rules","Size Metric Rules","Vulnerability Rules"
"L9460","ExpectedExceptionTest$ExpectsSubstring","org.junit.rules.ExpectedExceptionTest$ExpectsSubstring","L8784","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\ExpectedExceptionTest.java","189","5","199","6","0","0","0","0","0","0","0","0","1","0","0","1","2","1","0","2","3","0","0","0","0","0","2","0","0","0","0","0","0","0","10","11","1","0","1","0","1","1","1","0","1","2","1","1","0","10","11","1","0","1","0","1","1","1","0","1","2","1","1","0","0","1","9","1","0","0","0","1","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9463","ExpectedExceptionTest$ExpectsSubstringNullMessage","org.junit.rules.ExpectedExceptionTest$ExpectsSubstringNullMessage","L8784","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\ExpectedExceptionTest.java","201","5","210","6","0","0","0","0","0","0","0","0","1","0","0","1","2","1","0","2","3","0","0","0","0","0","2","0","0","0","0","0","0","0","9","10","1","0","1","0","1","1","1","0","1","2","1","1","0","9","10","1","0","1","0","1","1","1","0","1","2","1","1","0","0","1","9","1","0","0","0","1","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9466","ExpectedExceptionTest$ExpectsMessageMatcher","org.junit.rules.ExpectedExceptionTest$ExpectsMessageMatcher","L8784","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\ExpectedExceptionTest.java","212","5","221","6","0","0","0","0","0","0","0","0","1","0","0","1","3","1","0","2","3","0","0","0","0","0","2","0","0","0","0","0","0","0","9","10","1","0","1","0","1","1","1","0","1","2","1","1","0","9","10","1","0","1","0","1","1","1","0","1","2","1","1","0","0","1","9","1","0","0","0","1","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9469","ExpectedExceptionTest$ExpectedMessageMatcherFails","org.junit.rules.ExpectedExceptionTest$ExpectedMessageMatcherFails","L8784","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\ExpectedExceptionTest.java","223","5","232","6","0","0","0","0","0","0","0","0","1","0","0","1","2","1","0","2","3","0","0","0","0","0","2","0","0","0","0","0","0","0","9","10","1","0","1","0","1","1","1","0","1","2","1","1","0","9","10","1","0","1","0","1","1","1","0","1","2","1","1","0","0","1","9","1","0","0","0","1","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9472","ExpectedExceptionTest$ExpectsMatcher","org.junit.rules.ExpectedExceptionTest$ExpectsMatcher","L8784","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\ExpectedExceptionTest.java","234","5","243","6","0","0","0","0","0","0","0","0","1","0","0","1","2","1","0","2","3","0","0","0","0","0","2","0","0","0","0","0","0","0","9","10","1","0","1","0","1","1","1","0","1","2","1","1","0","9","10","1","0","1","0","1","1","1","0","1","2","1","1","0","0","1","9","1","0","0","0","0","0","0","0","0","0","0","1","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","4","0"
"L9486","ExpectedExceptionTest$ExpectsMultipleMatchers","org.junit.rules.ExpectedExceptionTest$ExpectsMultipleMatchers","L8784","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\ExpectedExceptionTest.java","245","5","255","6","0","0","0","0","0","0","0","0","1","0","0","1","2","1","0","3","4","0","0","0","0","0","2","0","0","0","0","0","0","0","10","11","1","0","1","0","1","1","1","0","1","3","1","1","0","10","11","1","0","1","0","1","1","1","0","1","3","1","1","0","0","1","9","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9475","ExpectedExceptionTest$ExpectAssertionErrorWhichIsNotThrown","org.junit.rules.ExpectedExceptionTest$ExpectAssertionErrorWhichIsNotThrown","L8784","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\ExpectedExceptionTest.java","258","5","266","6","0","0","0","0","0","0","0","0","1","0","0","1","2","1","0","2","3","0.5","0.111111","1","1","1","1","0.111111","1","0","0","0","0","0","8","9","1","0","1","0","1","1","1","0","1","1","1","1","0","8","9","1","0","1","0","1","1","1","0","1","1","1","1","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9482","ExpectedExceptionTest$FailBeforeExpectingException","org.junit.rules.ExpectedExceptionTest$FailBeforeExpectingException","L8784","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\ExpectedExceptionTest.java","268","5","277","6","0","0","0","0","0","0","0","0","1","0","0","1","4","1","0","3","4","0","0","0","0","0","2","0","0","0","0","0","0","0","9","10","1","0","1","0","1","1","1","0","1","2","1","1","0","9","10","1","0","1","0","1","1","1","0","1","2","1","1","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9478","ExpectedExceptionTest$FailedAssumptionAndExpectException","org.junit.rules.ExpectedExceptionTest$FailedAssumptionAndExpectException","L8784","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\ExpectedExceptionTest.java","279","5","288","6","0","0","0","0","0","0","0","0","1","0","0","1","3","1","0","3","4","0","0","0","0","0","2","0","0","0","0","0","0","0","9","10","1","0","1","0","1","1","1","0","1","2","1","1","0","9","10","1","0","1","0","1","1","1","0","1","2","1","1","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9489","ExpectedExceptionTest$ThrowExceptionWithMatchingCause","org.junit.rules.ExpectedExceptionTest$ThrowExceptionWithMatchingCause","L8784","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\ExpectedExceptionTest.java","290","5","304","6","0","0","0","0","0","0","0","0","1","0","0","1","2","1","0","4","5","0","0","0","0","0","2","0","0","0","0","0","0","0","12","15","1","0","1","0","1","1","1","0","1","5","1","1","0","12","15","1","0","1","0","1","1","1","0","1","5","1","1","0","0","1","9","0","0","0","0","0","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9492","ExpectedExceptionTest$ThrowExpectedNullCause","org.junit.rules.ExpectedExceptionTest$ThrowExpectedNullCause","L8784","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\ExpectedExceptionTest.java","306","5","318","6","0","0","0","0","0","0","0","0","1","0","0","1","2","1","0","4","5","0","0","0","0","0","2","0","0","0","0","0","0","0","11","13","1","0","1","0","1","1","1","0","1","4","1","1","0","11","13","1","0","1","0","1","1","1","0","1","4","1","1","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9495","ExpectedExceptionTest$ThrowUnexpectedCause","org.junit.rules.ExpectedExceptionTest$ThrowUnexpectedCause","L8784","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\ExpectedExceptionTest.java","320","5","333","6","0","0","0","0","0","0","0","0","1","0","0","1","2","1","0","4","5","0","0","0","0","0","2","0","0","0","0","0","0","0","11","14","1","0","1","0","1","1","1","0","1","4","1","1","0","11","14","1","0","1","0","1","1","1","0","1","4","1","1","0","0","0","9","0","1","0","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9498","ExpectedExceptionTest$UseNoCustomMessage","org.junit.rules.ExpectedExceptionTest$UseNoCustomMessage","L8784","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\ExpectedExceptionTest.java","335","5","344","6","0","0","0","0","0","0","0","0","1","0","0","1","2","1","0","2","3","0","0","0","0","0","2","0","0","0","0","0","0","0","8","10","1","0","1","0","1","1","1","0","1","1","1","1","0","8","10","1","0","1","0","1","1","1","0","1","1","1","1","0","0","0","9","0","1","0","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9504","ExpectedExceptionTest$UseCustomMessageWithPlaceHolder","org.junit.rules.ExpectedExceptionTest$UseCustomMessageWithPlaceHolder","L8784","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\ExpectedExceptionTest.java","346","5","357","6","0","0","0","0","0","0","0","0","1","0","0","1","3","1","0","3","4","0","0","0","0","0","2","0","0","0","0","0","0","0","10","12","1","0","1","0","1","1","1","0","1","2","1","1","0","10","12","1","0","1","0","1","1","1","0","1","2","1","1","0","0","0","9","0","1","0","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9501","ExpectedExceptionTest$UseCustomMessageWithoutPlaceHolder","org.junit.rules.ExpectedExceptionTest$UseCustomMessageWithoutPlaceHolder","L8784","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\ExpectedExceptionTest.java","359","5","369","6","0","0","0","0","0","0","0","0","1","0","0","1","3","1","0","3","4","0","0","0","0","0","2","0","0","0","0","0","0","0","9","11","1","0","1","0","1","1","1","0","1","2","1","1","0","9","11","1","0","1","0","1","1","1","0","1","2","1","1","0","0","0","9","0","1","0","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9507","ExpectedExceptionTest$ErrorCollectorShouldFailAlthoughExpectedExceptionDoesNot","org.junit.rules.ExpectedExceptionTest$ErrorCollectorShouldFailAlthoughExpectedExceptionDoesNot","L8784","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\ExpectedExceptionTest.java","371","5","385","6","0","0","0","0","0","0","0","0","1","0","0","1","4","1","0","3","4","0","0","0","0","0","2","0","0","0","0","0","0","0","12","15","2","0","2","0","1","2","1","0","1","3","2","1","0","12","15","2","0","2","0","1","2","1","0","1","3","2","1","0","0","0","9","2","1","0","0","1","0","1","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9620","ExternalResourceRuleTest$UsesExternalResource","org.junit.rules.ExternalResourceRuleTest$UsesExternalResource","L8787","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\ExternalResourceRuleTest.java","35","5","53","6","0","0","0","0","0","0","0","0","1","0","0","1","3","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","9","10","1","0","1","0","1","1","1","0","1","1","1","1","0","17","19","1","0","1","0","3","1","1","0","7","3","1","2","0","0","0","17","1","0","0","0","1","0","0","1","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9640","ExternalResourceRuleTest$TestFailsAndTwoClosingResourcesFail","org.junit.rules.ExternalResourceRuleTest$TestFailsAndTwoClosingResourcesFail","L8787","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\ExternalResourceRuleTest.java","86","5","107","6","0","0","0","0","0","0","0","0","1","0","0","1","2","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","12","14","2","0","2","0","1","2","1","0","1","1","2","1","0","20","22","2","0","2","0","3","2","1","0","11","3","2","3","0","0","0","19","4","0","0","0","1","0","0","0","0","0","0","3","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9740","MethodRulesTest$TestMethodRule","org.junit.rules.MethodRulesTest$TestMethodRule","L8790","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\MethodRulesTest.java","25","5","36","6","0","0","0","0","0","0","0","0","1","0","0","1","3","0","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","6","7","0","0","0","0","1","0","1","0","1","1","0","1","0","11","12","0","0","0","0","2","0","2","0","2","3","0","2","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9751","MethodRulesTest$ExampleTest","org.junit.rules.MethodRulesTest$ExampleTest","L8790","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\MethodRulesTest.java","38","5","45","6","0","0","0","0","0","0","0","0","1","0","0","1","2","2","0","0","1","0","0","0","0","0","2","0","0","0","0","1","1","0","7","8","1","0","1","0","1","1","1","0","1","0","1","1","0","7","8","1","0","1","0","1","1","1","0","1","0","1","1","0","0","0","9","1","1","0","0","1","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9757","MethodRulesTest$NonPublicExampleTest","org.junit.rules.MethodRulesTest$NonPublicExampleTest","L8790","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\MethodRulesTest.java","47","5","54","6","0","0","0","0","0","0","0","0","1","0","0","1","2","1","0","0","1","0","0","0","0","0","2","0","0","0","0","1","1","0","7","8","1","0","1","0","1","1","1","0","1","0","1","1","0","7","8","1","0","1","0","1","1","1","0","1","0","1","1","0","0","0","9","2","2","0","0","2","0","1","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9764","MethodRulesTest$SonOfExampleTest","org.junit.rules.MethodRulesTest$SonOfExampleTest","L8790","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\MethodRulesTest.java","63","5","65","6","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","3","1","0","0","0","0","0","0","0","1","0","1","1","0","2","3","1","0","0","0","0","0","0","0","1","0","1","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L9770","MethodRulesTest$SonOfNonPublicExampleTest","org.junit.rules.MethodRulesTest$SonOfNonPublicExampleTest","L8790","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\MethodRulesTest.java","74","5","76","6","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","3","1","0","0","0","0","0","0","0","1","0","1","1","0","2","3","1","0","0","0","0","0","0","0","1","0","1","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"L9779","MethodRulesTest$Increment","org.junit.rules.MethodRulesTest$Increment","L8790","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\MethodRulesTest.java","87","5","98","6","0","0","0","0","0","0","0","0","1","0","0","1","3","1","0","0","1","0","0","0","0","0","2","0","0","1","1","0","0","1","7","7","0","0","0","0","1","0","1","0","1","1","0","1","0","12","12","0","0","0","0","2","0","2","0","2","3","0","2","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L9790","MethodRulesTest$MultipleRuleTest","org.junit.rules.MethodRulesTest$MultipleRuleTest","L8790","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\MethodRulesTest.java","100","5","112","6","0","0","0","0","0","0","0","0","1","0","0","1","2","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","9","13","2","0","2","0","1","2","1","0","1","0","2","1","0","9","13","2","0","2","0","1","2","1","0","1","0","2","1","0","0","0","9","1","1","0","0","1","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9800","MethodRulesTest$NoRulesTest","org.junit.rules.MethodRulesTest$NoRulesTest","L8790","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\MethodRulesTest.java","121","5","128","6","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","6","8","1","0","1","0","1","1","1","0","1","0","1","1","0","6","8","1","0","1","0","1","1","1","0","1","0","1","1","0","0","0","9","1","1","0","0","1","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9808","MethodRulesTest$OnFailureTest","org.junit.rules.MethodRulesTest$OnFailureTest","L8790","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\MethodRulesTest.java","137","5","150","6","0","0","0","0","0","0","0","0","1","0","0","1","4","1","0","2","3","0","0","0","0","0","2","0","0","0","0","0","0","0","9","10","1","0","1","0","1","1","1","0","1","1","1","1","0","13","14","1","0","1","0","2","1","2","0","7","2","1","7","0","0","0","14","0","1","0","0","1","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9824","MethodRulesTest$WatchmanTest","org.junit.rules.MethodRulesTest$WatchmanTest","L8790","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\MethodRulesTest.java","159","5","184","6","0","0","0","0","0","0","0","0","2","0","0","2","4","2","0","2","4","0","0","0","0","0","3","0","0","0","0","0","0","0","13","16","2","0","2","0","2","1","2","0","2","1","1","2","0","22","26","2","0","2","0","4","1","4","0","9","3","1","9","0","0","0","20","1","2","0","0","2","0","0","2","0","0","0","0","0","14","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9841","MethodRulesTest$BeforesAndAfters","org.junit.rules.MethodRulesTest$BeforesAndAfters","L8790","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\MethodRulesTest.java","194","5","229","6","0","0","0","0","0","0","0","0","1","0","0","3","4","2","0","0","3","0","0","0","0","0","4","0","0","0","0","0","0","0","18","22","2","0","2","0","3","1","3","0","3","3","1","3","0","30","36","2","0","2","0","6","1","6","0","11","6","1","11","0","0","0","23","1","0","0","0","1","0","0","1","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9860","MethodRulesTest$WrongTypedField","org.junit.rules.MethodRulesTest$WrongTypedField","L8790","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\MethodRulesTest.java","238","5","245","6","0","0","0","0","0","0","0","0","1","0","0","1","1","2","0","0","1","0","0","0","0","0","2","0","0","0","0","1","1","0","7","8","1","0","1","0","1","1","1","0","1","0","1","1","0","7","8","1","0","1","0","1","1","1","0","1","0","1","1","0","0","0","9","0","1","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
"L9868","MethodRulesTest$SonOfWrongTypedField","org.junit.rules.MethodRulesTest$SonOfWrongTypedField","L8790","L103","C:\Users\Deyan\Downloads\junit4-r4.13.1\src\test\java\org\junit\rules\MethodRulesTest.java","253","5","255","6","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","1","2","3","1","0","0","0","0","0","0","0","1","0","1","1","0","2","3","1","0","0","0","0","0","0","0","1","0","1","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
